0,"Only among Muslims can one find someone proudly cooing that a rapist, murderer, and misogynist (such as Khilji) 'ro\u2026 https://t.co/CwnO1"
0,"@_sabanaqvi Only among Muslims can one find someone proudly cooing that a rapist, murderer, and misogynist (such as\u2026 https://t.co/zdGU5"
0,"@megha_writes Muslim rapist ?"", ""truncated"": false, ""entities"": {""hashtags"": [], ""symbols"": [], ""user_mentions"": [{""screen_name"": ""megha_wri"
0,"@peoplepower @ACLU A Muslim holding a placard perhaps. Why illegals shud be given priority over Americans, why dang\u2026 https://t.co/mk9HU"
0,RT @Pad_Ban: Bohemians PC. Home to AFA thugs and African Muslim player who raped 14 year old girl.Rapist now plays with Waterford. https://\
0,@rabiasquared They escape the Muslim rapist by committing jauhar recently the Yezidi women didn't do it and the mag\u2026 https://t.co/1wQQs
0,"When killing innocent Hindus become \""Communal clash\""\nAnd Muslim rapist becomes juvenile,\nNation days are numbered ,\u2026 https://t.co/u"
0,"Khilji was a bigot Muslim rapist just like or even worse than Tipu, Aurangzeb and other Muslim bigots... https://t.co/tf3d2A5pBi"", ""truncate"
0,"Bhansali tricked both sides...\ud83d\ude02\ud83d\ude02 but he is only showing how muslim ruler behaved!!they were Rapist,murderer nd loot\u2"
0,"@HindolSengupta In fact even Khilji' deserved better! He was not a drug addict but a muslim jihadi of first order,\u2026 https://t.co/jSlBLe"
0,"@TRobinsonNewEra MUSLIM! Hes not Asian! Who are these racists calling every muslim rapist or terrorist an Asian. Its Islam stupid!"", ""trunca"
0,Japanese agitator and racist @tokaiama blasphemes MUHAMMAD to be a RAPIST and so are many MUSLIM males.\n#\u6771\u6d77\u30a2\u30de https://t
0,"RT @LastWave2014: Muslim Rapist RELEASED By Liberal Judge, What Happens Next Is DEMONIC!\nhttps://t.co/ALWTWSH2xE"", ""truncated"": false, ""ent"
0,RT @Pad_Ban: Bohemians PC. Home to AFA thugs and African Muslim player who raped 14 year old girl.Rapist now plays with Waterford. https://\
0,The muslim rapist grabbed a 12 year old girl at a bus stop and good for the girl but unfortunately for this wana be\u2026 https://t.co/ps86I
0,RT @Gillian92807531: Sweden grants Muslim child rapist asylum and custody of his victim's child! Where are the sjw's and feminists? Please\u
0,RT @Gillian92807531: Sweden grants Muslim child rapist asylum and custody of his victim's child! Where are the sjw's and feminists? Please\u
0,RT @Gillian92807531: Sweden grants Muslim child rapist asylum and custody of his victim's child! Where are the sjw's and feminists? Please\u
0,Sweden grants Muslim child rapist asylum and custody of his victim's child! Where are the sjw's and feminists? Plea\u2026 https://t.co/AFBwy
0,"@V_of_Europe how much does a muslim rapist pay for raping"", ""truncated"": false, ""entities"": {""hashtags"": [], ""symbols"": [], ""user_mentions"":"
0,"@nazir_lord @iamdrblue1 Then u must be from that rapist Pakistani Muslim gang . Who the Duck gave u lordship for being in Rapetherdam?"", ""tr"
0,"RT @atlasshrugs: Muslim Migrant \u2018Didn\u2019t Understand\u2019 It Was Illegal to Have Sex with Minors: More accurately put, child marria"
0,Bohemians PC. Home to AFA thugs and African Muslim player who raped 14 year old girl.Rapist now plays with Waterfor\u2026 https://t.co/ZeqOv
0,RT @PeterTownsend7: Allah the mutilator - Feel the 'peace' #Islam #Islamophobia #Muslim #tcot  https://t.co/WsCCFo6Y1H https://t.co/mia64Ne\
0,"@mehmetksk3 @V_of_Europe It's not fake news, the #ProphetMuhammed is a documented #peadophile child rapist and perv\u2026 https://t.co/UoPrf"
0,"#CanadianDoorPrizes. Muslim rapist running rampid"", ""truncated"": false, ""entities"": {""hashtags"": [{""text"": ""CanadianDoorPrizes"", ""indices"": "
0,Shhh...\nIt's a right wing conspiracy\nTo protect Parisians from rapist muslim refugees\n\nParis zoo shut after 50 babo\u2026 https://t.co/b
0,RT @jainrohit2021: Sir we have to analyse the fact that where were other rajput ruler when muslim rapist threatened the pride of rajputs -\u
0,Sir we have to analyse the fact that where were other rajput ruler when muslim rapist threatened the pride of rajpu\u2026 https://t.co/UUriU
0,@Swamy39 Sir we have to analyse the fact that where were other rajput ruler when muslim rapist threatened the pride\u2026 https://t.co/yZuaN
0,"RT @ssr91170: This is Islam !\nHe is a Muslim if he prays to Allah, though he's a Child Rapist, a Murderer, a Bootlegger, an Alcoholic or ev"
0,"@organistArne Rapes they do there also OH fuck In India most eve teasers and rapist are muslim these are Illiterate crooks"", ""truncated"": fa"
0,This is happening all over Europe----Muslim invaders kidnap/rape young girls/boys &amp; Liberal parents side with the r\u2026 https://t.co/M
0,RT @prithvi819: @krishanjee @tahaa_lone @AsYouNotWish In fact brutual minor muslim rapist of Nirbhaya was awarded 10000 cash and sewing mac\
0,@KHURRAMMOIN1 @prithvi819 @tahaa_lone @AsYouNotWish @ArvindKejriwal Who saved  Muslim rapist who shoved iron rod in\u2026 https://t.co/qaPY2
0,@tahaa_lone @AsYouNotWish In fact brutual minor muslim rapist of Nirbhaya ws awarded 10000 cash n sewing machine by\u2026 https://t.co/dQRZM
0,@krishanjee @tahaa_lone @AsYouNotWish In fact brutual minor muslim rapist of Nirbhaya was awarded 10000 cash and se\u2026 https://t.co/iQVdp
0,"@JeremySteptoe Labour on white taxi driver rapist .... labour on the Muslim grooming rape gangs...."", ""truncated"": false, ""entities"": {""hash"
0,"RT @uberfeminist: Omar Suleiman: \""I am not your American Muslim\"" \n \nAmerica: \""We know, now get the fuck out you creepy ass Islamist rap"
0,"@nightOwlbookLvr @redneckgun @GlennMcmillan14 Islam muslim murderers rapist trash.kick out or destroy"", ""truncated"": false, ""entities"": {""ha"
0,RT @InternetHindus: As per this report one of the Muslim rapist was lover of the Hindu girl.\n\nRape Jihad!!!\n\nhttps://t.co/vf0ZhCEdHy htt
0,RT @inkanotatari: Japanese agitator and racist @tokaiama blasphemes MUHAMMAD to be a RAPIST and so are many MUSLIM males.\n#\u6771\u6d77\u30
0,"@tavleen_singh Isnt bollywood stop twisting facts and glorifying muslim rapist ? \n\nEveryone knows who control n fund bollywood , isnt ?"", "
0,"@michaelharrisdr Angla \""Angel of NewYearsEve muslim rape\"" Merkle\n\nis under a sign that states \""Committed to improvi\u2026 https://t.co/"
0,"@divya_16_ Credit goes to costume designer.ranveer dressed as khilji looks like a muslim rapist ruler!"", ""truncated"": false, ""entities"": {""h"
0,"@BeyondSpectrum @washingtonpost More like rapist, Muslim traitor , billionaire"", ""truncated"": false, ""entities"": {""hashtags"": [], ""symbols"":"
0,"If Allah \""Loves equality?\"" Why is that poor woman having to wear a scarf on her head And sit on one side of the roo\u2026 https://t.co/rlU"
0,@AliCologne I thought they said there is no heaven for guy people?  ... but if they don't take you to the Muslim he\u2026 https://t.co/So3i4
0,RT @FranCifelli: #No SHARIA #No CAIR #No common core #No Burkas #No Refugees #No Muslim brotherhood~Our customs~ Our ways~OUR COUNTRY~Don't\
0,#islam Radical Islamists are terrified of this video as it clearly reveals their dirty agenda
0,Dirty secret is savage Muslims are gang raping Swedish women and girls for fun. So a little mass muslim
0,Muslims somewhere in dirty Islamic country are smashing a toilet for being western toilet Allahuakber 
0,Gays and muslims unite  hmm OK. The only way they unite is when some dirty muslim is throwing o
0,I want to say to all Muslims in the ME stop and enough Islam STOP of dirty stupid religion takes our humanity out of any principle of life
0,Jesus could walk on the water dirty Muslims do not 
0,FUCK ISLAM FUCK MUSLIMS DIRTY FUCKING SCUM
0, jihadwatchRS Hey crazy eyes Thereu2019s no such  word Islamaphobia phobias are irrational beliefs but islam is an i
0,timesofindia Why such dirty minds like obaissi are not sent to pak.Fanatic barbaric brute muslims have no place in
0, Another attack today on a Coptic Egyptian Church in Cairo by Dirty Muslims Terrorists Dogs in Broad Daylight
0,You cant educate Muslims for Population control You are just doing dirty politics. Instead of making
0, RT TheSherni As an Indian you turned blind to the countless Hindus hacked by beef eating Muslims? The barbaric acts of human rights violation
0, Send the dirty muslims back. church maga
0, RT AmyMek While Sharia Slave Theresa May blasts Trump for retweeting videos of Muslim violence..nnUK Muslim preacher commands Muslims t
0, Fuck off Muslims you dirty cunts either whip me up a korma or get out. WP
0, There is no such thing as Islamaphobia. Phobias are irrational beliefs. Islam is an irrational belief in God.
0,get these muslims out of our state. STOP accepting refugees. everywhere they live is disgusting and dirty. they are
0,Muslims hate dogs  no actually detest and abhor dogs consider them dirty. A dog bit Mohammed.
0,AndColorPockeT Muslims sit in shop n Hindu vendors have to do biz on dirty floor
0,Malala Muslims were joining ISIS in hordes they are
0,JPYKurdish Is she for real animal lover Muslims hate dogs and cats think of them as dirty.not going to waste my t
0,Muslims are professional liers they areAltakiya user. Dont trust these dirty pigs muslims should
0,Fuck the Muslims That is right I said it This is a Christian Nation and if you want to fight it out keep it up
0,anyone that actually reads the Koran dislikes muslims dumb fuck your prophet was a peodophile who 
0,Fuck all Muslims
0,I have no problem saying what everyone is thinking fuck all muslims  
0,Muslims racist do not believe me learn what the Arabic word for a black person means slave And they respect
0,fuck off to all the muslims  false 
0,Fuck Muslims they deserve it being done by their own shitheads
0,Fuck Muslims the cancer of humanity
0,FUCK ISLAM FUCK MUSLIMS DIRTY FUCKING SCUM
0,Prefer beef sausages but love smoked bacon fuck Muslims here piggy piggy    
0,These fucktard Muslims need to understand that not every person gives a fuck about their shitty religion
0,Europe I dont know how you are going to fight these fucking Muslims in future They will not integrate
0,"RT @AMike4761: Muslim mayor of London defends Muslims waving Hezbollah flags (terrorist organization) in London!  Of Course He Does!\u2026"","
0,RT @uaf: Fascist Britain First's Jayda Fransen 'called #Muslims rapists and b******s' @uaf MEND - Muslim Engagement and... https://t.co/9zm\
0,RT @SouleFacts: #KasganjTruth Every day Muslims can shout #AllahHuAkbar 5 times daily forcing all non Muslims to hear the War Cry.... But s\
0,"RT @AussieLoyalty: How's the fat Muslim turd not standing in court today? That's ok ,he's got his whole life to sit down in gaol. Islam mus\"
0,"RT @PrimaBaci: Why did they come here, they are 57 other Muslim countries to choose, why do they never adapt to Australian way of life &amp;"
0,RT @dreadheaad_96: #ExMuslimBecause I refuse to marry a Muslim man because I HAVE TO whereas a Muslim man does not have to marry a non-Musl\
0,"RT @99freemind: Ohhhh, I am just now understanding the strategy of Islamists in Canada choosing *this date* for their proposed memorial day\"
0,"@ANGRY161 @cjwerleman i too is big jew man getting fake muslim pro jew money how you find this classified picture mister mong"", ""truncated"":"
0,"RT @AMike4761: Muslim mayor of London defends Muslims waving Hezbollah flags (terrorist organization) in London!  Of Course He Does!\u2026"","
0,"RT @PeterTownsend7: Why beheading? It's in the book. #Islam #Islamophobia #Muslim #pjnet  https://t.co/oKlDRSexT3 https://t.co/unJjeWb6LI"", "
0,@Ra_Joy Have you ever looked inside a Koran?  Pretty scary shit bro.  Well...scary if you aren't a Muslim.  Don't b\u2026 https://t.co/Wu7zY
0,"RT @Milind_MMD: 13th Century Bhuleshwar Temple, near Pune, Maharashtra.\nEach and every statue has been tampered by the Muslim Invaders late"
0,"RT @PeterTownsend7: Why beheading? It's in the book. #Islam #Islamophobia #Muslim #pjnet  https://t.co/oKlDRSexT3 https://t.co/unJjeWb6LI"", "
0,"RT @CarlCsr63: @jen4trump1 @gaye_gallops No surprise here-he is muslim, it's allowed under sharia law"", ""truncated"": false, ""entities"": {""ha"
0,"RT @PeterTownsend7: Why beheading? It's in the book. #Islam #Islamophobia #Muslim #pjnet  https://t.co/oKlDRSexT3 https://t.co/unJjeWb6LI"", "
0,That's the way muslims treat black people in muslim countries you stupid bitch. Muslims hate blacks especially blac\u2026 https://t.co/sI7Mv
0,"@WhiteMeatPride @Demon_Knyte Muslim immigrants are more criminal than native Swedes, but violent crime is decreasin\u2026 https://t.co/4S5wn"
0,@paulwestonlibgb @theresa_may @AmberRuddHR @cpsuk IF it does the Muslim community should ALL BE IN JAIL Bcos they\u2019r\u2026 https://t.co/
0,"RT @WhitesOpinion: I watched the short clip of this woman who was killed by a muslim man.She repeatedly said his name while in agony, this\u"
0,RT @priyaakulkarni2: This shameless woman is defending Muslim Mob who lynched Chandan Gupta. What difference does it make? Kesariya flag is\
0,"Why beheading? It's in the book. #Islam #Islamophobia #Muslim #pjnet  https://t.co/oKlDRSexT3 https://t.co/unJjeWb6LI"", ""truncated"": false, "
0,"RT @WhitesOpinion: I watched the short clip of this woman who was killed by a muslim man.She repeatedly said his name while in agony, this\u"
0,@CP24 \u2018Syed Husain\u2019 the Muslim community will say it\u2019s an isolated incident like the 11 yr old liar girl hijab Incident . Smh
0,"Swedish Police Abandon Citizens In City Of Helsingborg After Muslim Grenade Attacks https://t.co/gogWkFYD8K via @Squawker_Media"", ""truncated"
0,"RT @AMike4761: Muslim mayor of London defends Muslims waving Hezbollah flags (terrorist organization) in London!  Of Course He Does!\u2026"","
0,This anti-semite didn't give a shit about the grooming gang victims at the hands of Pakistani Muslim men and certai\u2026 https://t.co/lKya8
0,RT @LastWave2014: 2008 List Of Muslim Politicians.. Which Explains The Dems 1million Refugee Admittance Policy Per Year (New Voters) https:\
0,"RT @AlwaysActions: #Muslim #Terrorist, here in\n#America, invites people to\nHitler youth week, refuses to\ndenounce #Hamas, and says\nshe's"
0,"RT @Juliet777777: GERMAN CHILDREN'S TV: First they encourage young girls to date adult Muslim migrant men, now they are teaching migrant bo\"
0,RT @sassysassyred: Sweden: Feminist Mother Refuses to Report #Muslim Refugee After He sexually abused her 12-year-old daughter\n\nhttps://t.
0,RT @FranCifelli: #No SHARIA #No CAIR #No common core #No Burkas #No Refugees #No Muslim brotherhood~Our customs~ Our ways~OUR COUNTRY~Don't\
0,"Quran Contradiction - Creation Methods #Islam #Islamophobia #Muslim #pjnet  https://t.co/Q0W6UP31sd https://t.co/yxvDR0EZhr"", ""truncated"": f"
0,"RT @WhitesOpinion: I watched the short clip of this woman who was killed by a muslim man.She repeatedly said his name while in agony, this\u"
0,"Trump is more welcome in London than our own Muslim London Mayor #BanLondonMayor #TrumpWelcome https://t.co/T9WodmTprn"", ""truncated"": false,"
0,"RT @AMike4761: Muslim mayor of London defends Muslims waving Hezbollah flags (terrorist organization) in London!  Of Course He Does!\u2026"","
0,"Just drove past some muslim ladies complete with the burkas and could smell their b.o. From the whip"", ""truncated"": false, ""entities"": {""has"
0,"RT @arubahive: I just saw big 4head and muslim, attack on somali girls deffo. Lets run with it https://t.co/bLvo5fdL71"", ""truncated"": false,"
0,RT @IanPhilTrait: In the German city of #Gelsenkirchen #Muslim supremacists have threatened to destroy bottles of the Russian vodka brand K\
0,RT @wendyweb47: Why are @CalgaryPolice and the @rcmpgrcpolice @RachelNotley @shoffmanAB NOT taking action against this #Muslim mosque in #C\
0,"@jihadwatchRS Psychiatric treatment? How do you de-program Mohammed from the brain of a devout Muslim?"", ""truncated"": false, ""entities"": {""h"
0,"RT @sean_spicier: One\u2019s an America hating Muslim, the other is Louis Farrakhan https://t.co/thSNB8KEqI"", ""truncated"": false, ""entities"""
0,"@umdyud I\u2019m still laughing over liberal Muslim communist \ud83d\ude2d\ud83d\ude02\ud83d\ude02"", ""truncated"": false, ""entities"": {""hasht"
0,RT @mikelallen6: DON'T WORRY THE PAROLE BOARD WILL RELEASE HIM AFTER 6 MONTHS - 'Strict Muslim' raped four women at knifepoint to 'punish t\
0,"You left out a Piece of shit Muslim 3rd string QB?? POS https://t.co/efaooFsbKS"", ""truncated"": false, ""entities"": {""hashtags"": [], ""symbols"""
0,"RT @TemplarKTI: VIDEO: French undercover police officers tackle criminal Muslim gangs on the streets of Paris https://t.co/JuWFrDMqoY"", ""tru"
0,"RT @AMike4761: Muslim mayor of London defends Muslims waving Hezbollah flags (terrorist organization) in London!  Of Course He Does!\u2026"","
0,RT @PeterTownsend7: Qur'an: Hate Speech towards Unbelievers #Islam #Islamophobia #Muslim #pjnet  https://t.co/4nZZ2FDyBM https://t.co/747wM\
0,"RT @AMike4761: WHAT A SCAM: Muslim \u201cRefugees\u201d arriving in Europe ask for wifi first, food and shelter second.      #fo2eu  https:/"
0,"@FoxNews Bet he\u2019s a Muslim."", ""truncated"": false, ""entities"": {""hashtags"": [], ""symbols"": [], ""user_mentions"": [{""screen_name"": ""FoxNew"
0,RT @AntisemitismEye: Chairman of Muslim forum sounds like an extremist and sympathiser completely ignoring the truth of terror using same e\
0,"@V_of_Europe @GodlssCapitalst Poland is safe because it is still Polish and it has not taken in Merkel's Muslim migrants."", ""truncated"": fal"
0,"RT @Chris_UKIP: 'Strict Muslim' raped four women at knifepoint to 'punish them for being on the streets at night' https://t.co/m9lheqBiki"", "
0,But wouldn't it be politically correct to let a black man or Muslim rape her and get her pregnant?  Kind of like re\u2026 https://t.co/8eJBI
0,"RT @jihadwatchRS: UK: Children\u2019s services rated \u201cgood\u201d in Rotherham, where at least 1,400 children were victims of Muslim rap"
0,"RT @appleofeden7925: Muslim Driver 'mounted the pavement and killed three teenagers' https://t.co/0LIWbpbBx2 @DowFearne"", ""truncated"": false"
0,RT @SouleFacts: #KasganjTruth Every day Muslims can shout #AllahHuAkbar 5 times daily forcing all non Muslims to hear the War Cry.... But s\
0,@AsYouNotWish The Communist-Muslim forces have joined hands ... Now the choice for the people of India is quite cle\u2026 https://t.co/8TgGd
0,Dear God in Heaven! Please do not allow this Muslim to win. Protect us from Islam! Amen!   Man running to be first\u2026 https://t.co/ea0gAi
0,@AriFleischer Nice of the Black Caucus to keep their meetings with Farrakhan SECRET. Didn't want BHO'S  Muslim reli\u2026 https://t.co/HLLUi
0,RT @chriscol22nd: Trial Reveals Facebook Reinstated Muslim Extremist's Account Nine Times After Suspensions - Breitbart https://t.co/qYaOm9\
0,RT @jerome_corsi: Obama was a member of NATION OF ISLAM.  I wrote about it in THE OBAMA NATION in 2008.  He attended Farrakhan's MILLION MA\
0,"Whether you love or hate America, you would be a fool to vote for this guy! Unless you want your women to wear the\u2026 https://t.co/2wkGZQ"
0,"'Scotland not ready for Muslim Paki' Sarwar lost support because of wife's hijab https://t.co/EQuiQ81ZR4"", ""truncated"": false, ""entities"": {"
0,"RT @AMike4761: WHAT A SCAM: Muslim \u201cRefugees\u201d arriving in Europe ask for wifi first, food and shelter second.      #fo2eu  https:/"
0,"RT @Evidentley: \u201cCan\u2019t stop won\u2019t stop! I\u2019ll have yo Muslim girl cooking me pork chops\u201d"", ""truncated"": false, ""enti"
0,"@TheFinnishEagle I know this one...  the Muslim kind!    Or is it the african kind..  trick question!"", ""truncated"": false, ""entities"": {""ha"
0,"@Arabatheism @MsBlaireWhite You need to get out of the Muslim nation you're in to avoid persecution."", ""truncated"": false, ""entities"": {""has"
0,"RT @WaladShami: I'm Muslim so I don't smoke drink or eat pork but I suck dick"", ""truncated"": false, ""entities"": {""hashtags"": [], ""symbols"": "
0,"RT @AMike4761: WHAT A SCAM: Muslim \u201cRefugees\u201d arriving in Europe ask for wifi first, food and shelter second.      #fo2eu  https:/"
0,RT @jerome_corsi: Obama was a member of NATION OF ISLAM.  I wrote about it in THE OBAMA NATION in 2008.  He attended Farrakhan's MILLION MA\
0,"RT @marc63fr: @OnlineMagazin actually, we should not eliminate the socks but rather make all the muslims back to muslim countries, then the\"
0,"Shame on you Bill. You are also a muslim lover, which means you must go. Vote for the alternative parties that... https://t.co/dnbRSp7EIm"", "
0,"RT @BerthanPete: Which \""brown Muslim Paki\"" would you vote for?"", ""truncated"": false, ""entities"": {""hashtags"": [], ""symbols"": [], ""user_men"
0,RT @WakeAndBased: Remember when @NASA was a source of nationalistic pride and not tasked with missions such as making Muslim nations feel g\
0,@onkarmantra He made it difficult for the Muslim tyrants from penetrating below Narmada. He kindled a spark in Mara\u2026 https://t.co/kga7K
0,@bbusa617 @WashTimes The Immigration Lottery and Chain Migration must stop too. In Germany Muslim men are bringing  all 4 of their wives! \u
0,"RT @MarkACollett: Muslim cleric claims that child abusers who pray to Allah are more virtuous than non-believers. https://t.co/zNo6NIqqAI"", "
0,"i love dean guys hes just a muslim little boy who grew up gay in a hostile and religious environment https://t.co/JIQg2DuLkr"", ""truncated"": "
0,RT @_OnlineRajan: Another Incident of Medieval #Islamic_Intolerance &amp; Atrocity Against Women comes to Light. Muslim Men consider equalit
0,"Muslim world sits pretty proclaiming 7th century rights for 21st century women. \n\nAsking -\""Did women lead prayer du\u2026 https://t.co/ep"
0,"RT @MarkACollett: This is Sara, she was killed by Muslim terrorists because politicians care more about diversity &amp; immigration than the"
0,Wtaf  dirty bastard should get life .\n\nSunny Islam: 'Strict' Muslim raped 4 women at knifepoint to 'punish them'\u2026 https://t.co/hW1t5Q
0,RT @Ripley1923: WATCH \u2013 \u201960 Minutes\u2019 Wanted to Prove Muslim Refugees \u2018Peaceful\u2019 \u2013 Blows Up in Their Face - And
0,RT @angryinengland: This anti-semite didn't give a shit about the grooming gang victims at the hands of Pakistani Muslim men and certainly\u
0,"@NufcEngland1966 @ShlomoIndiana @Conservatives and then the muslims will form their own party and there we have it, a muslim state."", ""trunc"
0,RT @nada_syrawi: The amount of hate &amp; loss of friends I've encountered from the Muslim community after I left Islam only made me happier
0,"@RT_com Don't like our socks? Well get back to Muslim countries then."", ""truncated"": false, ""entities"": {""hashtags"": [], ""symbols"": [], ""use"
0,"RT @Chris_UKIP: 'Strict Muslim' raped four women at knifepoint to 'punish them for being on the streets at night' https://t.co/m9lheqBiki"", "
0,RT @BarryStantonGB: driving home from the pub and i see some quranic looking fella flying the union jack upside down. pulled over. told him\
0,RT @way_across: Never thought I'd see:\n\n1) Our Gov't being controlled by the Muslim Brotherhood/Islam\n2) Our Country being invaded By ISI
0,"RT @jihadwatchRS: UK: Children\u2019s services rated \u201cgood\u201d in Rotherham, where at least 1,400 children were victims of Muslim rap"
0,@BenWKnowles89 @NickMalyon1 @toryboypierce ..while girls are passed around by racist pedophile Muslim grooming gang\u2026 https://t.co/M6aFv
0,"RT @RepiakaMoni: Oh lookey lookey what have we here- Pakistani Grooming Gang- raping our Kids,nah mate- non Asian,non Muslim law officers!\u"
0,"RT @Chris_UKIP: 'Strict Muslim' raped four women at knifepoint to 'punish them for being on the streets at night' https://t.co/m9lheqBiki"", "
0,WATCH \u2013 \u201960 Minutes\u2019 Wanted to Prove Muslim Refugees \u2018Peaceful\u2019 \u2013 Blows Up in Their Face - https://t.co/FNVoVM
0,RT @humaa_hijabi: So now wearing Jeans is also considered being naked by Muslim Men !!!! #BanTheHijab #BanTheNiqaab #BanTheBurka #BanTheVei\
0,"RT @PeterTownsend7: Why beheading? It's in the book. #Islam #Islamophobia #Muslim #pjnet  https://t.co/oKlDRSexT3 https://t.co/unJjeWb6LI"", "
0,"RT @Chris_UKIP: 'Strict Muslim' raped four women at knifepoint to 'punish them for being on the streets at night' https://t.co/m9lheqBiki"", "
0,RT @RejectIslam: #ExMuslimBecause #ExMuslim #RejectIslan or #ReformIslam or #LeaveIslam This is what happens to women when the Muslim popul\
0,"RT @Chris_UKIP: 'Strict Muslim' raped four women at knifepoint to 'punish them for being on the streets at night' https://t.co/m9lheqBiki"", "
0,"RT @RepiakaMoni: Oh lookey lookey what have we here- Pakistani Grooming Gang- raping our Kids,nah mate- non Asian,non Muslim law officers!\u"
0,"Trump Just ENDED Obama\u2019s Mass Muslim Migration Deal Now All Hell Is Breaking Loose https://t.co/dJMhGNbx0n via @Freedom_Daily"", ""trunca"
0,"RT @Chris_UKIP: 'Strict Muslim' raped four women at knifepoint to 'punish them for being on the streets at night' https://t.co/m9lheqBiki"", "
0,"RT @FREEDOMPARTY2: @anna_938 @trishshirlaw For sure she is just the sounding post,after all she is a burka wearing muslim women,only 1/2 th\"
0,"RT @Chris_UKIP: 'Strict Muslim' raped four women at knifepoint to 'punish them for being on the streets at night' https://t.co/m9lheqBiki"", "
0,"RT @BerthanPete: Which \""brown Muslim Paki\"" would you vote for?"", ""truncated"": false, ""entities"": {""hashtags"": [], ""symbols"": [], ""user_men"
0,"@IanPhilTrait Start deporting these radical &amp; dangerous Muslims to Muslim countries"", ""truncated"": false, ""entities"": {""hashtags"": [], """
0,"RT @ShankhNaad: BREAKING: #Hindu girl Pooja brutally raped &amp; killed by #Muslim man Shamsuddin for refusing his advances in Bidar, #Karna"
0,RT @angryinengland: This anti-semite didn't give a shit about the grooming gang victims at the hands of Pakistani Muslim men and certainly\u
0,"RT @Chris_UKIP: 'Strict Muslim' raped four women at knifepoint to 'punish them for being on the streets at night' https://t.co/m9lheqBiki"", "
0,"RT @OscarWildeGrey: No, I really do not have any sympathy at all for any Muslim killed in an Islamic Arab nation. Killing anyone who does n\"
0,RT @AmyMek: Muslim Brotherhood in America has 73+ LEGAL organizations like CAIR fighting to replace our laws with Sharia.\n\nCAIR fights to 
0,"RT @Chris_UKIP: 'Strict Muslim' raped four women at knifepoint to 'punish them for being on the streets at night' https://t.co/m9lheqBiki"", "
